subscription_id,client_id,plan,start_date,end_date,amount,currency,status
S0001814,C01814,Pro,2021-06-22,2022-07-17,100,USD,expired
S0001815,C01815,Enterprise,2023-10-31,2024-08-26,200,USD,expired
S0001816,C01816,Standard,2024-08-16,,50,USD,active
S0001817,C01817,Pro,2021-12-20,,100,USD,active
S0001818,C01818,Standard,2021-03-22,,50,USD,active
S0001819,C01819,Enterprise,2022-05-23,,200,USD,active
S0001820,C01820,Standard,2024-12-20,,50,USD,active
S0001821,C01821,Standard,2023-06-16,,50,USD,active
S0001822,C01822,Pro,2023-06-19,2025-03-10,100,USD,expired
S0001823,C01823,Enterprise,2023-12-10,,200,USD,active
S0001824,C01824,Standard,2023-12-07,2024-08-03,50,USD,expired
S0001825,C01825,Standard,2024-06-02,,50,USD,active
S0001826,C01826,Pro,2021-11-22,,100,USD,active
S0001827,C01827,Enterprise,2023-01-16,,200,USD,active
S0001828,C01828,Pro,2023-02-03,,100,USD,active
S0001829,C01829,Enterprise,2022-08-03,,200,USD,active
S0001830,C01830,Pro,2023-03-05,,100,USD,active
S0001831,C01831,Pro,2023-04-18,,100,USD,active
S0001832,C01832,Enterprise,2022-11-24,,200,USD,active
S0001833,C01833,Standard,2024-10-22,2026-04-15,50,USD,expired
S0001834,C01834,Pro,2024-05-09,,100,USD,active
S0001835,C01835,Enterprise,2021-04-18,,200,USD,active
S0001836,C01836,Pro,2024-07-16,,100,USD,active
S0001837,C01837,Pro,2024-08-18,2025-12-11,100,USD,expired
S0001838,C01838,Pro,2022-11-17,,100,USD,active
S0001839,C01839,Pro,2021-05-15,,100,USD,active
S0001840,C01840,Enterprise,2022-11-07,,200,USD,active
S0001841,C01841,Standard,2021-07-13,2022-07-08,50,USD,expired
S0001842,C01842,Pro,2024-02-17,,100,USD,active
S0001843,C01843,Enterprise,2024-10-21,,200,USD,active
S0001844,C01844,Enterprise,2023-03-03,,200,USD,active
S0001845,C01845,Enterprise,2022-08-05,,200,USD,active
S0001846,C01846,Enterprise,2022-06-01,2023-07-26,200,USD,expired
S0001847,C01847,Standard,2024-09-06,2026-07-28,50,USD,expired
S0001848,C01848,Standard,2024-05-19,2026-02-08,50,USD,expired
S0001849,C01849,Standard,2021-11-04,2022-08-01,50,USD,expired
S0001850,C01850,Pro,2022-11-14,,100,USD,active
S0001851,C01851,Standard,2021-06-16,2022-10-09,50,USD,expired
S0001852,C01852,Standard,2024-04-08,,50,USD,active
S0001853,C01853,Enterprise,2024-09-21,,200,USD,active
S0001854,C01854,Pro,2021-10-17,,100,USD,active
S0001855,C01855,Enterprise,2022-12-18,2023-08-15,200,USD,expired
S0001856,C01856,Enterprise,2022-09-28,,200,USD,active
S0001857,C01857,Standard,2024-09-05,,50,USD,active
S0001858,C01858,Enterprise,2024-12-01,,200,USD,active
S0001859,C01859,Enterprise,2024-09-18,,200,USD,active
S0001860,C01860,Standard,2023-03-14,,50,USD,active
S0001861,C01861,Pro,2021-09-22,,100,USD,active
S0001862,C01862,Enterprise,2024-05-03,,200,USD,active
S0001863,C01863,Pro,2024-12-22,,100,USD,active
S0001864,C01864,Pro,2021-06-23,,100,USD,active
S0001865,C01865,Standard,2022-09-27,,50,USD,active
S0001866,C01866,Standard,2024-02-19,,50,USD,active
S0001867,C01867,Enterprise,2023-02-11,,200,USD,active
S0001868,C01868,Enterprise,2024-08-10,,200,USD,active
S0001869,C01869,Standard,2022-11-04,,50,USD,active
S0001870,C01870,Pro,2021-09-19,,100,USD,active
S0001871,C01871,Standard,2024-10-04,,50,USD,active
S0001872,C01872,Enterprise,2024-12-10,,200,USD,active
S0001873,C01873,Standard,2024-11-04,,50,USD,active
S0001874,C01874,Standard,2023-12-15,2024-10-10,50,USD,expired
S0001875,C01875,Enterprise,2021-07-11,,200,USD,active
S0001876,C01876,Enterprise,2024-08-16,,200,USD,active
S0001877,C01877,Pro,2024-10-05,,100,USD,active
S0001878,C01878,Enterprise,2023-05-18,2025-04-07,200,USD,expired
S0001879,C01879,Standard,2023-11-08,,50,USD,active
S0001880,C01880,Pro,2023-01-12,,100,USD,active
S0001881,C01881,Enterprise,2021-02-07,,200,USD,active
S0001882,C01882,Enterprise,2023-01-13,2023-12-09,200,USD,expired
S0001883,C01883,Standard,2022-09-25,,50,USD,active
S0001884,C01884,Pro,2022-01-05,2022-11-01,100,USD,expired
S0001885,C01885,Enterprise,2022-03-15,,200,USD,active
S0001886,C01886,Standard,2022-12-01,,50,USD,active
S0001887,C01887,Pro,2023-09-23,2024-03-21,100,USD,expired
S0001888,C01888,Standard,2022-01-29,,50,USD,active
S0001889,C01889,Pro,2022-04-09,,100,USD,active
S0001890,C01890,Standard,2021-10-09,2022-05-07,50,USD,expired
S0001891,C01891,Enterprise,2021-11-14,,200,USD,active
S0001892,C01892,Enterprise,2021-06-08,,200,USD,active
S0001893,C01893,Standard,2022-08-29,2023-05-26,50,USD,expired
S0001894,C01894,Standard,2021-07-27,2022-07-22,50,USD,expired
S0001895,C01895,Standard,2023-11-06,,50,USD,active
S0001896,C01896,Standard,2024-01-11,2025-05-05,50,USD,expired
S0001897,C01897,Pro,2023-12-15,,100,USD,active
S0001898,C01898,Enterprise,2021-03-19,,200,USD,active
S0001899,C01899,Standard,2024-09-17,2026-02-09,50,USD,expired
S0001900,C01900,Pro,2022-11-21,2024-02-14,100,USD,expired
S0001901,C01901,Enterprise,2024-06-19,,200,USD,active
S0001902,C01902,Pro,2021-09-26,,100,USD,active
S0001903,C01903,Standard,2024-05-08,2026-02-27,50,USD,expired
S0001904,C01904,Pro,2023-02-11,,100,USD,active
S0001905,C01905,Pro,2021-11-12,,100,USD,active
S0001906,C01906,Pro,2021-11-29,2023-07-22,100,USD,expired
S0001907,C01907,Enterprise,2022-01-06,,200,USD,active
S0001908,C01908,Pro,2024-11-19,2026-05-13,100,USD,expired
S0001909,C01909,Standard,2024-07-03,,50,USD,active
S0001910,C01910,Standard,2021-12-06,2022-11-01,50,USD,expired
S0001911,C01911,Enterprise,2023-06-16,,200,USD,active
S0001912,C01912,Pro,2021-03-31,,100,USD,active
S0001913,C01913,Enterprise,2023-04-22,2024-03-17,200,USD,expired
S0001914,C01914,Enterprise,2023-01-17,,200,USD,active
S0001915,C01915,Enterprise,2024-10-17,,200,USD,active
S0001916,C01916,Pro,2022-05-02,,100,USD,active
S0001917,C01917,Standard,2023-06-29,,50,USD,active
S0001918,C01918,Enterprise,2024-06-04,,200,USD,active
S0001919,C01919,Standard,2022-08-07,2023-07-03,50,USD,expired
S0001920,C01920,Enterprise,2023-07-09,,200,USD,active
S0001921,C01921,Enterprise,2022-04-25,2022-12-21,200,USD,expired
S0001922,C01922,Pro,2023-12-30,2024-11-24,100,USD,expired
S0001923,C01923,Pro,2022-05-05,,100,USD,active
S0001924,C01924,Standard,2022-09-26,2024-04-18,50,USD,expired
S0001925,C01925,Standard,2023-08-19,,50,USD,active
S0001926,C01926,Enterprise,2022-02-02,,200,USD,active
S0001927,C01927,Enterprise,2023-01-24,2024-07-17,200,USD,expired
S0001928,C01928,Pro,2024-10-21,2026-03-15,92,USD,expired
S0001929,C01929,Pro,2024-03-14,,100,USD,active
S0001930,C01930,Standard,2023-06-22,,50,USD,active
S0001931,C01931,Standard,2023-08-04,,50,USD,active
S0001932,C01932,Enterprise,2022-08-01,,200,USD,active
S0001933,C01933,Standard,2023-02-22,,50,USD,active
S0001934,C01934,Enterprise,2023-10-27,,200,USD,active
S0001935,C01935,Pro,2023-12-17,,100,USD,active
S0001936,C01936,Pro,2023-05-08,,100,USD,active
S0001937,C01937,Standard,2021-11-28,2022-10-24,50,USD,expired
S0001938,C01938,Pro,2022-02-13,,100,USD,active
S0001939,C01939,Pro,2024-05-23,,100,USD,active
S0001940,C01940,Standard,2021-10-11,,50,USD,active
S0001941,C01941,Standard,2022-05-28,2024-04-17,50,USD,expired
S0001942,C01942,Pro,2021-04-17,,100,USD,active
S0001943,C01943,Pro,2024-08-06,2025-03-04,100,USD,expired
S0001944,C01944,Enterprise,2023-09-12,2025-05-04,200,USD,expired
S0001945,C01945,Enterprise,2023-01-31,,200,USD,active
S0001946,C01946,Pro,2024-02-10,2025-01-05,100,USD,expired
S0001947,C01947,Enterprise,2021-07-30,,200,USD,active
S0001948,C01948,Pro,2024-12-27,,100,USD,active
S0001949,C01949,Pro,2023-11-23,2024-08-19,100,USD,expired
S0001950,C01950,Standard,2021-09-13,,50,USD,active
S0001951,C01951,Pro,2022-08-07,2023-09-01,100,USD,expired
S0001952,C01952,Pro,2021-06-21,,100,USD,active
S0001953,C01953,Standard,2021-11-25,,50,USD,active
S0001954,C01954,Standard,2022-07-13,,50,USD,active
S0001955,C01955,Standard,2023-07-10,2024-06-04,50,USD,expired
S0001956,C01956,Pro,2023-11-18,,100,USD,active
S0001957,C01957,Pro,2021-10-29,,100,USD,active
S0001958,C01958,Enterprise,2023-06-15,,200,USD,active
S0001959,C01959,Enterprise,2021-07-07,,200,USD,active
S0001960,C01960,Standard,2022-03-31,,50,USD,active
S0001961,C01961,Pro,2023-07-13,,100,USD,active
S0001962,C01962,Pro,2022-12-17,,100,USD,active
S0001963,C01963,Pro,2021-02-24,,100,USD,active
S0001964,C01964,Standard,2023-04-30,,50,USD,active
S0001965,C01965,Pro,2021-04-20,,100,USD,active
S0001966,C01966,Enterprise,2023-03-23,2024-11-12,200,USD,expired
S0001967,C01967,Enterprise,2023-10-26,,200,USD,active
S0001968,C01968,Enterprise,2023-02-05,,200,USD,active
S0001969,C01969,Pro,2022-04-28,,100,USD,active
S0001970,C01970,Standard,2023-03-02,,50,USD,active
S0001971,C01971,Pro,2021-06-17,2023-06-07,100,USD,expired
S0001972,C01972,Pro,2023-02-07,,100,USD,active
S0001973,C01973,Enterprise,2022-04-05,,200,USD,active
S0001974,C01974,Pro,2021-02-27,,100,USD,active
S0001975,C01975,Enterprise,2022-10-15,,200,USD,active
S0001976,C01976,Enterprise,2021-07-22,,200,USD,active
S0001977,C01977,Pro,2024-08-24,,100,USD,active
S0001978,C01978,Enterprise,2022-11-18,,200,USD,active
S0001979,C01979,Enterprise,2021-10-27,,200,USD,active
S0001980,C01980,Standard,2021-10-09,,50,USD,active
S0001981,C01981,Standard,2021-03-20,,50,USD,active
S0001982,C01982,Pro,2022-08-11,,100,USD,active
S0001983,C01983,Enterprise,2023-08-26,,200,USD,active
S0001984,C01984,Standard,2024-11-26,,50,USD,active
S0001985,C01985,Standard,2021-10-12,,50,USD,active
S0001986,C01986,Standard,2024-12-15,,50,USD,active
S0001987,C01987,Enterprise,2023-08-19,2025-06-09,200,USD,expired
S0001988,C01988,Pro,2023-07-08,,100,USD,active
S0001989,C01989,Enterprise,2024-06-14,,200,USD,active
S0001990,C01990,Enterprise,2021-01-11,,200,USD,active
S0001991,C01991,Pro,2021-06-12,2022-07-07,100,USD,expired
S0001992,C01992,Enterprise,2021-02-08,2022-04-04,200,USD,expired
S0001993,C01993,Enterprise,2022-06-09,,200,USD,active
S0001994,C01994,Standard,2022-03-18,,50,USD,active
S0001995,C01995,Standard,2021-11-03,,50,USD,active
S0001996,C01996,Standard,2024-01-29,,50,USD,active
S0001997,C01997,Pro,2024-05-31,,100,USD,active
S0001998,C01998,Enterprise,2023-12-17,,200,USD,active
S0001999,C01999,Enterprise,2023-05-17,,200,USD,active
S0002000,C02000,Pro,2021-08-16,2022-04-13,100,USD,expired
S0002001,C02001,Pro,2022-08-14,2023-10-08,100,USD,expired
S0002002,C02002,Pro,2022-05-02,,100,USD,active
S0002003,C02003,Standard,2022-09-09,2024-01-02,50,USD,expired
S0002004,C02004,Enterprise,2021-09-07,,200,USD,active
S0002005,C02005,Standard,2021-04-08,,50,USD,active
S0002006,C02006,Enterprise,2022-05-04,,200,USD,active
S0002007,C02007,Standard,2023-05-10,,50,USD,active
S0002008,C02008,Enterprise,2024-08-01,,200,USD,active
S0002009,C02009,Pro,2024-06-29,2026-01-20,100,USD,expired
S0002010,C02010,Enterprise,2023-07-26,,200,USD,active
S0002011,C02011,Pro,2021-05-09,,100,USD,active
S0002012,C02012,Enterprise,2021-08-16,,200,USD,active
S0002013,C02013,Pro,2023-10-21,2024-09-15,100,USD,expired
S0002014,C02014,Enterprise,2024-05-07,,200,USD,active
S0002015,C02015,Pro,2024-01-03,,100,USD,active
S0002016,C02016,Pro,2021-02-03,,100,USD,active
S0002017,C02017,Enterprise,2024-07-18,2026-02-08,200,USD,expired
S0002018,C02018,Standard,2023-11-22,,50,USD,active
S0002019,C02019,Standard,2024-03-23,,50,USD,active
S0002020,C02020,Enterprise,2022-05-11,2024-04-30,200,USD,expired
S0002021,C02021,Standard,2021-10-22,,50,USD,active
S0002022,C02022,Standard,2022-08-20,,50,USD,active
S0002023,C02023,Pro,2023-05-30,2024-08-22,100,USD,expired
S0002024,C02024,Pro,2021-01-04,2022-07-28,100,USD,expired
S0002025,C02025,Standard,2024-06-13,,50,USD,active
S0002026,C02026,Standard,2022-12-24,,50,USD,active
S0002027,C02027,Standard,2022-05-08,,50,USD,active
S0002028,C02028,Standard,2024-03-14,,50,USD,active
S0002029,C02029,Standard,2023-05-04,,50,USD,active
S0002030,C02030,Enterprise,2022-01-19,2023-02-13,200,USD,expired
S0002031,C02031,Pro,2024-09-22,2025-05-20,100,USD,expired
S0002032,C02032,Enterprise,2024-09-30,,200,USD,active
S0002033,C02033,Standard,2021-06-25,2022-06-20,50,USD,expired
S0002034,C02034,Enterprise,2023-12-09,,200,USD,active
S0002035,C02035,Pro,2023-01-09,,100,USD,active
S0002036,C02036,Pro,2021-05-19,2023-01-09,100,USD,expired
S0002037,C02037,Pro,2023-12-14,,100,USD,active
S0002038,C02038,Pro,2024-01-20,,100,USD,active
S0002039,C02039,Pro,2023-11-06,,100,USD,active
S0002040,C02040,Pro,2023-11-06,,100,USD,active
S0002041,C02041,Enterprise,2024-02-09,,200,USD,active
S0002042,C02042,Standard,2021-02-11,,50,USD,active
S0002043,C02043,Standard,2023-03-11,,50,USD,active
S0002044,C02044,Enterprise,2023-08-21,2024-12-13,200,USD,expired
S0002045,C02045,Standard,2021-03-31,,50,USD,active
S0002046,C02046,Enterprise,2024-07-25,,200,USD,active
S0002047,C02047,Pro,2023-03-04,2024-07-26,100,USD,expired
S0002048,C02048,Pro,2023-02-04,,100,USD,active
S0002049,C02049,Pro,2022-06-04,,100,USD,active
S0002050,C02050,Pro,2021-02-03,2023-01-24,100,USD,expired
S0002051,C02051,Standard,2023-01-02,2024-09-23,50,USD,expired
S0002052,C02052,Standard,2021-05-19,,50,USD,active
S0002053,C02053,Pro,2022-12-08,,100,USD,active
S0002054,C02054,Pro,2022-05-09,,100,USD,active
S0002055,C02055,Standard,2024-09-07,,50,USD,active
S0002056,C02056,Enterprise,2024-07-10,2026-05-01,200,USD,expired
S0002057,C02057,Enterprise,2021-08-01,2022-09-25,200,USD,expired
S0002058,C02058,Enterprise,2024-04-06,,200,USD,active
S0002059,C02059,Standard,2022-11-12,2024-01-06,50,USD,expired
S0002060,C02060,Pro,2021-10-01,,100,USD,active
S0002061,C02061,Enterprise,2021-04-01,,200,USD,active
S0002062,C02062,Enterprise,2022-12-23,,200,USD,active
S0002063,C02063,Standard,2024-01-24,,50,USD,active
S0002064,C02064,Enterprise,2022-11-25,,200,USD,active
S0002065,C02065,standard,2024-08-09,2025-06-05,50,USD,expired
S0002066,C02066,Standard,2021-12-25,,50,USD,active
S0002067,C02067,Pro,2024-11-03,,100,USD,active
S0002068,C02068,Pro,2023-08-10,,100,USD,active
S0002069,C02069,Enterprise,2024-11-25,,200,USD,active
S0002070,C02070,Enterprise,2023-09-08,,200,USD,active
S0002071,C02071,Enterprise,2024-07-17,,200,USD,active
S0002072,C02072,Enterprise,2022-01-09,,200,USD,active
S0002073,C02073,Pro,2021-10-04,,100,USD,active
S0002074,C02074,Enterprise,2021-05-10,,200,USD,active
S0002075,C02075,standard,2023-07-27,,50,USD,active
S0002076,C02076,Enterprise,2021-03-17,2023-02-05,200,USD,expired
S0002077,C02077,standard,2022-08-24,2024-05-15,50,USD,expired
S0002078,C02078,Pro,2022-02-17,,100,USD,active
S0002079,C02079,Standard,2021-03-31,2023-03-21,50,USD,expired
S0002080,C02080,Pro,2022-02-13,,100,USD,active
S0002081,C02081,Pro,2021-03-27,,100,USD,active
S0002082,C02082,Enterprise,2022-10-09,,200,USD,active
S0002083,C02083,Standard,2022-09-28,2023-11-22,50,USD,expired
S0002084,C02084,Standard,2023-11-22,2024-07-19,50,USD,expired
S0002085,C02085,Enterprise,2023-03-27,,200,USD,active
S0002086,C02086,Pro,2024-01-18,,100,USD,active
S0002087,C02087,Standard,2023-08-28,2025-03-20,50,USD,expired
S0002088,C02088,Enterprise,2022-06-03,2023-05-29,200,USD,expired
S0002089,C02089,Enterprise,2021-03-16,,200,USD,active
S0002090,C02090,Pro,2024-08-17,,100,USD,active
S0002091,C02091,Enterprise,2022-01-27,,200,USD,active
S0002092,C02092,Enterprise,2022-08-09,,200,USD,active
S0002093,C02093,Pro,2023-01-02,,100,USD,active
S0002094,C02094,Standard,2021-04-08,,50,USD,active
S0002095,C02095,Standard,2024-09-04,,50,USD,active
S0002096,C02096,Standard,2022-11-11,,50,USD,active
S0002097,C02097,Pro,2022-07-14,,100,USD,active
S0002098,C02098,Enterprise,2021-09-12,2022-08-08,200,USD,expired
S0002099,C02099,Pro,2023-01-24,2024-02-18,100,USD,expired
S0002100,C02100,Standard,2023-06-14,,50,USD,active
S0002101,C02101,Enterprise,2023-03-31,2024-10-21,200,USD,expired
S0002102,C02102,Pro,2023-06-20,,100,USD,active
S0002103,C02103,Enterprise,2023-03-03,,200,USD,active
S0002104,C02104,Standard,2022-11-26,,50,USD,active
S0002105,C02105,Standard,2022-01-18,,50,USD,active
S0002106,C02106,Standard,2023-10-14,,50,USD,active
S0002107,C02107,Standard,2024-11-18,2025-10-14,50,USD,expired
S0002108,C02108,Enterprise,2023-10-16,,200,USD,active
S0002109,C02109,Enterprise,2023-01-23,2023-12-19,200,USD,expired
S0002110,C02110,Enterprise,2023-11-30,2024-09-25,200,USD,expired
S0002111,C02111,Enterprise,2022-07-01,,200,USD,active
S0002112,C02112,Pro,2021-06-19,,100,USD,active
S0002113,C02113,Enterprise,2023-05-20,2024-02-14,200,USD,expired
S0002114,C02114,Pro,2021-06-11,,100,USD,active
S0002115,C02115,Standard,2023-06-01,,50,USD,active
S0002116,C02116,Pro,2024-05-18,,100,USD,active
S0002117,C02117,Pro,2022-01-05,,100,USD,active
S0002118,C02118,Standard,2024-01-23,,50,USD,active
S0002119,C02119,Enterprise,2022-08-25,,200,USD,active
S0002120,C02120,Enterprise,2022-10-20,2024-05-12,200,USD,expired
S0002121,C02121,Pro,2021-07-30,,100,USD,active
S0002122,C02122,Pro,2021-06-13,,100,USD,active
S0002123,C02123,Enterprise,2022-11-03,,200,USD,active
S0002124,C02124,Enterprise,2024-09-15,,200,USD,active
S0002125,C02125,Enterprise,2022-08-29,,200,USD,active
S0002126,C02126,Standard,2022-09-20,,50,USD,active
S0002127,C02127,Enterprise,2023-07-03,2024-03-29,200,USD,expired
S0002128,C02128,Pro,2024-05-19,,100,USD,active
S0002129,C02129,Pro,2023-05-23,,100,USD,active
S0002130,C02130,Pro,2021-12-08,2023-01-02,100,USD,expired
S0002131,C02131,Enterprise,2024-11-13,2025-11-08,200,USD,expired
S0002132,C02132,Pro,2023-06-29,2025-04-19,100,USD,expired
S0002133,C02133,Pro,2022-12-21,2024-05-14,100,USD,expired
S0002134,C02134,Pro,2023-07-05,,100,USD,active
S0002135,C02135,Enterprise,2021-03-28,,200,USD,active
S0002136,C02136,Standard,2022-12-24,,50,USD,active
S0002137,C02137,Standard,2024-06-13,,50,USD,active
S0002138,C02138,Standard,2023-06-10,2024-08-03,50,USD,expired
S0002139,C02139,Pro,2022-07-17,,100,USD,active
S0002140,C02140,Enterprise,2024-08-02,,200,USD,active
S0002141,C02141,Standard,2021-04-28,,50,USD,active
S0002142,C02142,Standard,2021-06-03,,50,USD,active
S0002143,C02143,Standard,2024-10-06,,50,USD,active
S0002144,C02144,Pro,2024-07-29,,100,USD,active
S0002145,C02145,Pro,2023-04-12,,100,USD,active
S0002146,C02146,Enterprise,2023-01-15,2024-12-05,200,USD,expired
S0002147,C02147,Enterprise,2023-11-17,2024-09-12,200,USD,expired
S0002148,C02148,Enterprise,2024-10-23,2025-05-21,200,USD,expired
S0002149,C02149,Enterprise,2021-11-24,,200,USD,active
S0002150,C02150,Enterprise,2021-03-05,,200,USD,active
S0002151,C02151,standard,2021-10-20,2023-06-12,50,USD,expired
S0002152,C02152,Enterprise,2024-05-29,,200,USD,active
S0002153,C02153,Pro,2024-10-20,2026-05-13,100,USD,expired
S0002154,C02154,Pro,2023-06-17,2024-09-09,100,USD,expired
S0002155,C02155,Standard,2021-03-13,2022-10-04,50,USD,expired
S0002156,C02156,Pro,2021-09-16,,100,USD,active
S0002157,C02157,Standard,2021-05-18,,50,USD,active
S0002158,C02158,Enterprise,2022-04-29,2024-01-19,200,USD,expired
S0002159,C02159,Pro,2024-08-14,2025-10-08,100,USD,expired
S0002160,C02160,Pro,2023-01-21,2024-01-16,100,USD,expired
S0002161,C02161,Standard,2023-01-12,,50,USD,active
S0002162,C02162,Enterprise,2023-02-24,,200,USD,active
S0002163,C02163,Enterprise,2024-03-07,,200,USD,active
S0002164,C02164,Enterprise,2021-03-08,,200,USD,active
S0002165,C02165,Enterprise,2024-05-24,,200,USD,active
S0002166,C02166,Enterprise,2021-11-11,,200,USD,active
S0002167,C02167,Standard,2024-10-22,,50,USD,active
S0002168,C02168,Enterprise,2023-07-11,,200,USD,active
S0002169,C02169,Enterprise,2023-01-30,,200,USD,active
S0002170,C02170,Pro,2023-02-01,2024-11-22,100,USD,expired
S0002171,C02171,Standard,2023-06-29,2025-03-20,50,USD,expired
S0002172,C02172,Pro,2021-06-07,,100,USD,active
S0002173,C02173,Pro,2024-03-21,,100,USD,active
S0002174,C02174,Standard,2021-10-09,2023-04-02,50,USD,expired
S0002175,C02175,Pro,2023-12-21,,100,USD,active
S0002176,C02176,Pro,2023-01-22,,100,USD,active
S0002177,C02177,Enterprise,2023-03-27,,200,USD,active
S0002178,C02178,Enterprise,2022-10-06,2024-02-28,200,USD,expired
S0002179,C02179,Enterprise,2024-08-23,,200,USD,active
S0002180,C02180,Standard,2022-07-25,,50,USD,active
S0002181,C02181,Pro,2022-05-27,,100,USD,active
S0002182,C02182,Pro,2021-08-21,,100,USD,active
S0002183,C02183,Standard,2021-02-23,,50,USD,active
S0002184,C02184,Enterprise,2022-01-17,,200,USD,active
S0002185,C02185,Pro,2023-10-20,,100,USD,active
S0002186,C02186,Enterprise,2023-11-27,,200,USD,active
S0002187,C02187,Pro,2023-03-04,,100,USD,active
S0002188,C02188,Enterprise,2024-02-25,2025-12-16,200,USD,expired
S0002189,C02189,Pro,2021-08-30,,100,USD,active
S0002190,C02190,Enterprise,2022-06-21,,200,USD,active
S0002191,C02191,Pro,2022-06-18,,100,USD,active
S0002192,C02192,Pro,2024-12-12,,100,USD,active
S0002193,C02193,Pro,2023-07-03,,100,USD,active
S0002194,C02194,Standard,2022-03-16,,50,USD,active
S0002195,C02195,Enterprise,2024-06-07,,200,USD,active
S0002196,C02196,Pro,2022-08-08,,100,USD,active
S0002197,C02197,Pro,2024-11-22,,100,USD,active
S0002198,C02198,Pro,2023-10-03,,100,USD,active
S0002199,C02199,Pro,2022-02-14,,100,USD,active
S0002200,C02200,Standard,2021-09-09,,50,USD,active
S0002201,C02201,Standard,2021-10-05,2022-04-03,50,USD,expired
S0002202,C02202,Enterprise,2021-06-01,2022-07-26,200,USD,expired
S0002203,C02203,Standard,2023-07-15,,50,USD,active
S0002204,C02204,Enterprise,2021-12-20,2023-04-14,200,USD,expired
S0002205,C02205,Pro,2023-07-01,,100,USD,active
S0002206,C02206,Standard,2021-06-29,,50,USD,active
S0002207,C02207,Enterprise,2024-10-28,2026-08-19,200,USD,expired
S0002208,C02208,Standard,2022-10-17,2024-04-09,50,USD,expired
S0002209,C02209,Pro,2024-09-29,,100,USD,active
S0002210,C02210,Pro,2022-12-13,,100,USD,active
S0002211,C02211,Standard,2024-12-24,2026-01-18,50,USD,expired
S0002212,C02212,Enterprise,2021-05-13,,200,USD,active
S0002213,C02213,Enterprise,2024-02-01,,200,USD,active
S0002214,C02214,Standard,2024-01-16,,50,USD,active
S0002215,C02215,Pro,2022-08-18,,100,USD,active
S0002216,C02216,Standard,2022-09-07,2024-05-29,50,USD,expired
S0002217,C02217,Standard,2021-11-19,,50,USD,active
S0002218,C02218,Pro,2024-12-28,2026-07-21,100,USD,expired
S0002219,C02219,Enterprise,2024-12-24,,200,USD,active
S0002220,C02220,Pro,2024-12-05,,100,USD,active
S0002221,C02221,Standard,2024-07-30,,50,USD,active
S0002222,C02222,Standard,2021-12-23,,50,USD,active
S0002223,C02223,Enterprise,2023-01-11,2024-01-06,200,USD,expired
S0002224,C02224,Standard,2023-11-08,,50,USD,active
S0002225,C02225,Standard,2022-04-05,,50,USD,active
S0002226,C02226,Pro,2021-09-06,,100,USD,active
S0002227,C02227,Enterprise,2022-02-16,,200,USD,active
S0002228,C02228,Pro,2021-10-12,,100,USD,active
S0002229,C02229,Standard,2022-04-30,,50,USD,active
S0002230,C02230,Enterprise,2023-10-09,,200,USD,active
S0002231,C02231,Pro,2021-02-23,,100,USD,active
S0002232,C02232,Enterprise,2023-01-10,2024-10-01,200,USD,expired
S0002233,C02233,Standard,2024-02-09,,50,USD,active
S0002234,C02234,Pro,2024-03-18,,100,USD,active
S0002235,C02235,Enterprise,2023-01-26,2023-08-24,184,USD,expired
S0002236,C02236,Standard,2023-08-16,2024-04-12,50,USD,expired
S0002237,C02237,Standard,2024-02-04,2025-05-29,50,USD,expired
S0002238,C02238,Enterprise,2021-09-23,2022-12-17,200,USD,expired
S0002239,C02239,Pro,2024-06-07,,100,USD,active
S0002240,C02240,Standard,2021-06-26,,50,USD,active
S0002241,C02241,Pro,2021-05-15,,100,USD,active
S0002242,C02242,Standard,2022-09-26,,50,USD,active
S0002243,C02243,Enterprise,2023-03-27,2023-09-23,200,USD,expired
S0002244,C02244,standard,2023-09-08,2024-12-01,50,USD,expired
S0002245,C02245,Standard,2023-12-13,,50,USD,active
S0002246,C02246,Pro,2023-04-22,2024-02-16,100,USD,expired
S0002247,C02247,standard,2023-04-19,,50,USD,active
S0002248,C02248,Enterprise,2024-03-23,,200,USD,active
S0002249,C02249,Enterprise,2021-06-01,,200,USD,active
S0002250,C02250,Enterprise,2021-09-14,2022-04-12,200,USD,expired
S0002251,C02251,Enterprise,2022-10-12,2024-03-05,200,USD,expired
S0002252,C02252,Enterprise,2024-08-08,,200,USD,active
S0002253,C02253,Pro,2021-06-01,,100,USD,active
S0002254,C02254,Pro,2023-07-11,,100,USD,active
S0002255,C02255,Enterprise,2023-08-13,,200,USD,active
S0002256,C02256,Enterprise,2024-10-24,2025-08-20,200,USD,expired
S0002257,C02257,Pro,2023-11-26,2025-03-20,100,USD,expired
S0002258,C02258,Enterprise,2022-12-07,2024-05-30,200,USD,expired
S0002259,C02259,Standard,2021-09-20,,50,USD,active
S0002260,C02260,Pro,2024-02-04,,100,USD,active
S0002261,C02261,Pro,2024-08-03,,100,USD,active
S0002262,C02262,Pro,2024-04-18,,100,USD,active
S0002263,C02263,Pro,2022-01-08,2022-12-04,100,USD,expired
S0002264,C02264,Standard,2021-09-22,,50,USD,active
S0002265,C02265,Standard,2023-06-06,,50,USD,active
S0002266,C02266,Standard,2023-10-27,,50,USD,active
S0002267,C02267,Standard,2021-04-24,,50,USD,active
S0002268,C02268,Pro,2021-09-12,,100,USD,active
