event_id,client_id,event_ts,event_type
E00000679,C00087,2024-10-20,login
E00000680,C00087,2025-01-11,create_invoice
E00000681,C00087,2024-08-25,cancel_request
E00000682,C00087,2024-09-23,approve_request
E00000683,C00087,2024-12-11,approve_request
E00000684,C00087,2024-10-04,create_invoice
E00000685,C00088,2024-04-15,cancel_request
E00000686,C00088,2022-11-26,add_user
E00000687,C00088,2024-01-13,cancel_request
E00000688,C00088,2025-01-23,approve_request
E00000689,C00088,2022-11-19,add_user
E00000690,C00088,2024-06-02,cancel_request
E00000691,C00089,2024-09-04,login
E00000692,C00089,2024-02-09,add_user
E00000693,C00089,2024-05-14,add_user
E00000694,C00089,2024-04-10,add_user
E00000695,C00089,2025-01-18,login
E00000696,C00090,2023-04-05,add_user
E00000697,C00090,2022-06-18,login
E00000698,C00090,2025-02-07,add_user
E00000699,C00090,2022-10-29,add_user
E00000700,C00090,2022-05-30,add_user
E00000701,C00090,2022-05-31,login
E00000702,C00090,2023-05-19,cancel_request
E00000703,C00090,2022-11-15,login
E00000704,C00090,2023-12-19,login
E00000705,C00091,2024-04-01,create_invoice
E00000706,C00091,2024-08-01,create_invoice
E00000707,C00091,2022-08-17,create_invoice
E00000708,C00091,2023-01-27,login
E00000709,C00091,2022-09-20,add_user
E00000710,C00091,2023-06-08,create_invoice
E00000711,C00091,2024-11-06,approve_request
E00000712,C00091,2024-06-10,approve_request
E00000713,C00092,2024-09-29,cancel_request
E00000714,C00092,2024-04-05,add_user
E00000715,C00092,2024-01-30,login
E00000716,C00092,2025-04-21,login
E00000717,C00092,2023-09-12,add_user
E00000718,C00092,2025-04-06,cancel_request
E00000719,C00093,2023-08-20,cancel_request
E00000720,C00093,2025-02-20,create_invoice
E00000721,C00093,2024-07-12,create_invoice
E00000722,C00093,2024-11-04,cancel_request
E00000723,C00093,2023-05-18,add_user
E00000724,C00093,2024-11-20,create_invoice
E00000725,C00093,2025-04-28,add_user
E00000726,C00093,2023-12-22,create_invoice
E00000727,C00094,2024-06-18,add_user
E00000728,C00094,2024-11-10,add_user
E00000729,C00094,2022-07-16,approve_request
E00000730,C00094,2023-11-01,cancel_request
E00000731,C00094,2023-08-04,login
E00000732,C00094,2023-03-04,cancel_request
E00000733,C00094,2023-01-18,add_user
E00000734,C00094,2024-07-17,add_user
E00000735,C00094,2025-05-11,cancel_request
E00000736,C00094,2023-09-29,add_user
E00000737,C00095,2025-03-28,create_invoice
E00000738,C00095,2024-11-17,add_user
E00000739,C00095,2024-12-22,cancel_request
E00000740,C00095,2024-08-30,cancel_request
E00000741,C00095,2024-11-10,cancel_request
E00000742,C00095,2024-09-29,approve_request
E00000743,C00095,2024-10-18,approve_request
E00000744,C00095,2025-04-02,approve_request
E00000745,C00095,2025-04-14,approve_request
E00000746,C00095,2024-11-01,approve_request
E00000747,C00096,2024-12-20,approve_request
E00000748,C00096,2025-04-30,approve_request
E00000749,C00096,2024-11-21,cancel_request
E00000750,C00096,2024-11-23,login
E00000751,C00096,2025-04-24,approve_request
E00000752,C00096,2025-02-11,cancel_request
E00000753,C00096,2025-01-21,login
E00000754,C00096,2025-01-02,approve_request
E00000755,C00096,2025-03-01,login
E00000756,C00096,2025-01-13,login
E00000757,C00097,2024-08-04,add_user
E00000758,C00097,2024-12-26,create_invoice
E00000759,C00097,2025-04-02,login
E00000760,C00097,2025-05-15,cancel_request
E00000761,C00097,2025-03-09,approve_request
E00000762,C00097,2024-04-10,add_user
E00000763,C00097,2024-03-08,approve_request
E00000764,C00098,2022-10-25,add_user
E00000765,C00098,2022-07-11,create_invoice
E00000766,C00098,2025-03-30,login
E00000767,C00098,2023-03-21,cancel_request
E00000768,C00098,2023-02-12,login
E00000769,C00098,2022-05-24,login
E00000770,C00098,2024-12-13,approve_request
E00000771,C00098,2025-02-12,cancel_request
E00000772,C00098,2022-11-18,login
E00000773,C00099,2024-11-21,add_user
E00000774,C00099,2025-01-02,cancel_request
E00000775,C00099,2025-05-06,approve_request
E00000776,C00099,2025-02-24,cancel_request
E00000777,C00099,2025-04-03,approve_request
E00000778,C00099,2025-03-31,add_user
E00000779,C00099,2025-01-25,create_invoice
E00000780,C00100,2023-12-30,cancel_request
E00000781,C00100,2023-05-18,approve_request
E00000782,C00100,2024-11-30,add_user
E00000783,C00100,2024-09-19,login
E00000784,C00100,2025-05-03,add_user
E00000785,C00101,2023-02-21,login
E00000786,C00101,2022-08-09,login
E00000787,C00101,2021-12-06,login
E00000788,C00101,2023-02-21,approve_request
E00000789,C00101,2022-08-04,login
E00000790,C00101,2021-11-11,add_user
E00000791,C00101,2022-08-23,approve_request
E00000792,C00102,2024-08-06,add_user
E00000793,C00102,2023-05-29,add_user
E00000794,C00102,2024-05-23,cancel_request
E00000795,C00102,2023-07-10,add_user
E00000796,C00102,2022-09-12,create_invoice
E00000797,C00103,2023-10-27,login
E00000798,C00103,2024-06-17,login
E00000799,C00103,2023-11-24,add_user
E00000800,C00103,2021-06-26,add_user
E00000801,C00103,2023-08-16,login
E00000802,C00104,2023-03-06,approve_request
E00000803,C00104,2023-05-18,approve_request
E00000804,C00104,2025-05-16,create_invoice
E00000805,C00104,2024-06-24,cancel_request
E00000806,C00104,2024-01-17,create_invoice
E00000807,C00104,2023-04-09,login
E00000808,C00104,2023-11-09,login
E00000809,C00104,2023-10-26,login
E00000810,C00104,2023-02-25,cancel_request
E00000811,C00104,2024-01-20,add_user
E00000812,C00105,2025-04-08,create_invoice
E00000813,C00105,2023-10-17,add_user
E00000814,C00105,2025-01-08,add_user
E00000815,C00105,2024-04-03,create_invoice
E00000816,C00105,2024-01-03,add_user
E00000817,C00105,2023-10-26,approve_request
E00000818,C00105,2024-03-10,create_invoice
E00000819,C00105,2023-08-10,create_invoice
E00000820,C00105,2023-05-04,approve_request
E00000821,C00106,2022-11-02,cancel_request
E00000822,C00106,2024-01-28,cancel_request
E00000823,C00106,2023-04-08,add_user
E00000824,C00106,2023-02-15,approve_request
E00000825,C00106,2025-02-10,create_invoice
E00000826,C00106,2025-01-27,create_invoice
E00000827,C00106,2024-11-05,create_invoice
E00000828,C00106,2023-06-18,add_user
E00000829,C00106,2024-06-05,add_user
E00000830,C00107,2022-08-09,cancel_request
E00000831,C00107,2023-01-10,add_user
E00000832,C00107,2024-10-03,cancel_request
E00000833,C00107,2022-04-02,cancel_request
E00000834,C00107,2024-12-12,create_invoice
E00000835,C00107,2024-10-19,add_user
E00000836,C00107,2022-04-29,cancel_request
E00000837,C00107,2024-08-11,approve_request
E00000838,C00107,2024-06-21,approve_request
E00000839,C00107,2022-08-29,add_user
E00000840,C00108,2022-09-02,create_invoice
E00000841,C00108,2024-06-29,cancel_request
E00000842,C00108,2025-02-09,add_user
E00000843,C00108,2024-12-04,approve_request
E00000844,C00108,2023-05-26,cancel_request
E00000845,C00108,2024-11-02,cancel_request
E00000846,C00108,2024-10-11,login
E00000847,C00109,2024-07-27,add_user
E00000848,C00109,2024-03-14,cancel_request
E00000849,C00109,2025-03-15,approve_request
E00000850,C00109,2024-10-12,login
E00000851,C00109,2025-03-18,approve_request
E00000852,C00109,2025-05-27,create_invoice
E00000853,C00109,2024-07-11,login
E00000854,C00109,2024-07-11,login
E00000855,C00109,2024-08-21,cancel_request
E00000856,C00109,2024-10-15,create_invoice
E00000857,C00110,2024-05-22,add_user
E00000858,C00110,2023-05-22,approve_request
E00000859,C00110,2025-04-07,approve_request
E00000860,C00110,2025-05-13,cancel_request
E00000861,C00110,2024-06-03,approve_request
E00000862,C00110,2023-03-08,approve_request
E00000863,C00110,2025-04-29,add_user
E00000864,C00110,2024-05-16,create_invoice
E00000865,C00110,2025-04-13,login
E00000866,C00111,2022-03-22,cancel_request
E00000867,C00111,2024-07-14,add_user
E00000868,C00111,2022-06-10,add_user
E00000869,C00111,2022-06-02,login
E00000870,C00111,2024-10-30,create_invoice
E00000871,C00111,2025-01-07,cancel_request
E00000872,C00111,2022-05-19,add_user
E00000873,C00111,2024-07-30,cancel_request
E00000874,C00111,2025-03-03,approve_request
E00000875,C00112,2025-03-24,create_invoice
E00000876,C00112,2025-05-07,create_invoice
E00000877,C00112,2024-10-24,cancel_request
E00000878,C00112,2025-04-23,approve_request
E00000879,C00112,2025-05-15,create_invoice
E00000880,C00112,2025-01-05,add_user
E00000881,C00112,2024-10-16,cancel_request
E00000882,C00112,2024-09-10,approve_request
E00000883,C00112,2025-03-31,add_user
E00000884,C00113,2024-05-30,approve_request
E00000885,C00113,2024-03-03,add_user
E00000886,C00113,2024-10-21,create_invoice
E00000887,C00113,2024-08-17,cancel_request
E00000888,C00113,2024-06-20,cancel_request
E00000889,C00113,2024-01-20,create_invoice
E00000890,C00113,2023-11-05,login
E00000891,C00113,2025-02-22,add_user
E00000892,C00113,2024-08-27,create_invoice
E00000893,C00114,2023-09-03,add_user
E00000894,C00114,2025-03-11,add_user
E00000895,C00114,2024-07-04,login
E00000896,C00114,2024-10-26,cancel_request
E00000897,C00114,2025-04-25,approve_request
E00000898,C00114,2024-11-08,login
E00000899,C00114,2023-04-15,login
E00000900,C00114,2024-06-29,approve_request
E00000901,C00114,2024-07-08,approve_request
E00000902,C00115,2024-10-18,add_user
E00000903,C00115,2025-03-04,create_invoice
E00000904,C00115,2024-11-11,create_invoice
E00000905,C00115,2025-02-14,login
E00000906,C00115,2025-04-03,add_user
E00000907,C00116,2025-05-07,login
E00000908,C00116,2023-07-30,cancel_request
E00000909,C00116,2025-05-01,add_user
E00000910,C00116,2023-10-09,cancel_request
E00000911,C00116,2024-08-26,cancel_request
E00000912,C00116,2024-07-03,login
E00000913,C00117,2024-10-11,cancel_request
E00000914,C00117,2021-12-25,add_user
E00000915,C00117,2023-06-19,create_invoice
E00000916,C00117,2024-03-10,cancel_request
E00000917,C00117,2023-04-25,cancel_request
E00000918,C00117,2025-03-27,add_user
E00000919,C00117,2024-11-03,create_invoice
E00000920,C00117,2025-01-10,cancel_request
E00000921,C00118,2023-08-25,add_user
E00000922,C00118,2022-12-09,add_user
E00000923,C00118,2024-05-14,cancel_request
E00000924,C00118,2022-10-17,create_invoice
E00000925,C00118,2025-05-16,cancel_request
E00000926,C00119,2023-10-28,cancel_request
E00000927,C00119,2022-01-26,approve_request
E00000928,C00119,2022-05-28,login
E00000929,C00119,2023-06-12,add_user
E00000930,C00119,2023-10-31,add_user
E00000931,C00119,2024-05-23,create_invoice
E00000932,C00120,2022-08-12,login
E00000933,C00120,2024-06-07,approve_request
E00000934,C00120,2024-06-09,create_invoice
E00000935,C00120,2023-05-14,login
E00000936,C00120,2022-10-05,login
E00000937,C00120,2023-07-14,approve_request
E00000938,C00120,2023-02-28,approve_request
E00000939,C00120,2024-04-05,add_user
E00000940,C00120,2023-09-21,cancel_request
E00000941,C00121,2024-11-26,cancel_request
E00000942,C00121,2024-04-22,create_invoice
E00000943,C00121,2025-01-21,login
E00000944,C00121,2024-10-25,approve_request
E00000945,C00121,2025-03-07,approve_request
E00000946,C00121,2025-03-15,login
E00000947,C00121,2024-12-17,login
E00000948,C00122,2025-03-30,login
E00000949,C00122,2025-05-14,create_invoice
E00000950,C00122,2025-02-01,cancel_request
E00000951,C00122,2024-04-25,approve_request
E00000952,C00122,2025-01-28,approve_request
E00000953,C00122,2025-01-24,approve_request
E00000954,C00122,2025-02-01,cancel_request
E00000955,C00123,2023-09-27,add_user
E00000956,C00123,2024-04-09,create_invoice
E00000957,C00123,2024-06-14,create_invoice
E00000958,C00123,2023-12-22,add_user
E00000959,C00123,2025-04-19,approve_request
E00000960,C00123,2024-11-05,create_invoice
E00000961,C00123,2024-01-11,create_invoice
E00000962,C00123,2022-10-12,approve_request
E00000963,C00123,2022-10-30,login
E00000964,C00124,2024-10-19,login
E00000965,C00124,2024-10-05,add_user
E00000966,C00124,2024-11-29,cancel_request
E00000967,C00124,2024-12-16,create_invoice
E00000968,C00124,2024-12-24,create_invoice
E00000969,C00124,2025-01-06,add_user
E00000970,C00124,2024-06-13,add_user
E00000971,C00124,2024-12-08,create_invoice
E00000972,C00124,2025-04-10,approve_request
E00000973,C00124,2025-01-09,approve_request
E00000974,C00125,2025-04-21,create_invoice
E00000975,C00125,2024-11-23,create_invoice
E00000976,C00125,2024-03-22,create_invoice
E00000977,C00125,2024-09-01,create_invoice
E00000978,C00125,2025-02-21,add_user
E00000979,C00125,2024-06-07,login
E00000980,C00125,2025-04-16,create_invoice
E00000981,C00125,2025-05-06,login
E00000982,C00125,2023-08-03,approve_request
E00000983,C00126,2024-07-15,approve_request
E00000984,C00126,2024-11-30,create_invoice
E00000985,C00126,2024-05-24,approve_request
E00000986,C00126,2024-05-21,add_user
E00000987,C00126,2024-10-27,login
E00000988,C00126,2024-07-10,create_invoice
E00000989,C00126,2024-09-04,add_user
E00000990,C00126,2024-05-19,login
E00000991,C00126,2024-06-04,add_user
E00000992,C00127,2023-09-13,create_invoice
E00000993,C00127,2024-01-05,approve_request
E00000994,C00127,2023-07-21,cancel_request
E00000995,C00127,2025-03-11,create_invoice
E00000996,C00127,2023-08-27,approve_request
E00000997,C00127,2024-08-18,create_invoice
E00000998,C00128,2023-06-15,create_invoice
E00000999,C00128,2023-08-09,create_invoice
E00001000,C00128,2024-06-28,login
E00001001,C00128,2024-10-15,approve_request
E00001002,C00128,2023-02-04,create_invoice
E00001003,C00129,2023-11-16,create_invoice
E00001004,C00129,2024-07-26,approve_request
E00001005,C00129,2025-04-07,login
E00001006,C00129,2022-12-21,approve_request
E00001007,C00129,2024-11-20,cancel_request
E00001008,C00129,2024-03-05,create_invoice
E00001009,C00129,2024-08-02,create_invoice
E00001010,C00129,2024-09-20,login
E00001011,C00130,2025-05-23,add_user
E00001012,C00130,2021-11-23,add_user
E00001013,C00130,2023-05-31,approve_request
E00001014,C00130,2022-11-02,login
E00001015,C00130,2022-02-16,cancel_request
E00001016,C00130,2021-11-25,approve_request
E00001017,C00130,2023-01-29,login
E00001018,C00131,2025-04-25,approve_request
E00001019,C00131,2024-10-18,approve_request
E00001020,C00131,2025-01-04,create_invoice
E00001021,C00131,2024-10-26,cancel_request
E00001022,C00131,2024-10-09,add_user
E00001023,C00132,2025-02-16,login
E00001024,C00132,2025-04-02,cancel_request
E00001025,C00132,2025-04-21,cancel_request
E00001026,C00132,2025-01-05,approve_request
E00001027,C00132,2025-01-18,cancel_request
E00001028,C00132,2024-08-14,cancel_request
E00001029,C00132,2025-05-10,login
E00001030,C00133,2022-04-02,create_invoice
E00001031,C00133,2023-03-25,cancel_request
E00001032,C00133,2022-06-22,approve_request
E00001033,C00133,2022-12-20,create_invoice
E00001034,C00133,2022-10-13,approve_request
E00001035,C00133,2024-03-23,cancel_request
E00001036,C00133,2023-08-06,create_invoice
E00001037,C00133,2023-02-16,cancel_request
E00001038,C00133,2021-10-10,login
E00001039,C00133,2022-05-05,create_invoice
E00001040,C00134,2023-03-31,login
E00001041,C00134,2022-11-10,add_user
E00001042,C00134,2023-10-27,approve_request
E00001043,C00134,2022-03-13,cancel_request
E00001044,C00134,2024-09-24,approve_request
E00001045,C00134,2022-03-02,add_user
E00001046,C00135,2024-08-13,login
E00001047,C00135,2023-03-20,approve_request
E00001048,C00135,2022-08-21,create_invoice
E00001049,C00135,2022-08-07,add_user
E00001050,C00135,2025-05-08,approve_request
E00001051,C00135,2022-06-23,add_user
E00001052,C00136,2022-10-06,login
E00001053,C00136,2023-03-12,create_invoice
E00001054,C00136,2022-07-07,cancel_request
E00001055,C00136,2022-02-02,approve_request
E00001056,C00136,2023-08-20,login
E00001057,C00136,2025-01-29,add_user
E00001058,C00136,2022-07-27,add_user
E00001059,C00136,2024-04-30,login
E00001060,C00136,2023-04-27,approve_request
E00001061,C00136,2023-12-07,cancel_request
E00001062,C00137,2024-10-11,create_invoice
E00001063,C00137,2024-10-22,approve_request
E00001064,C00137,2025-04-22,create_invoice
E00001065,C00137,2024-07-26,add_user
E00001066,C00137,2024-12-18,create_invoice
E00001067,C00137,2025-01-01,cancel_request
E00001068,C00138,2022-09-22,login
E00001069,C00138,2023-12-27,create_invoice
E00001070,C00138,2024-05-30,approve_request
E00001071,C00138,2024-12-03,create_invoice
E00001072,C00138,2022-10-22,add_user
E00001073,C00138,2024-11-20,create_invoice
E00001074,C00138,2023-08-03,cancel_request
E00001075,C00138,2022-07-30,create_invoice
E00001076,C00138,2022-01-14,cancel_request
E00001077,C00138,2024-03-01,approve_request
E00001078,C00139,2025-03-01,add_user
E00001079,C00139,2025-09-05,login
E00001080,C00139,2024-12-01,approve_request
E00001081,C00139,2025-02-19,approve_request
E00001082,C00139,2025-01-14,login
E00001083,C00139,2024-12-03,create_invoice
E00001084,C00139,2024-10-26,create_invoice
E00001085,C00139,2025-05-02,create_invoice
E00001086,C00139,2025-03-13,add_user
E00001087,C00139,2025-03-03,approve_request
E00001088,C00140,2024-04-18,login
E00001089,C00140,2025-03-07,approve_request
E00001090,C00140,2025-05-06,create_invoice
E00001091,C00140,2024-03-12,login
E00001092,C00140,2024-09-11,cancel_request
E00001093,C00140,2024-03-06,approve_request
E00001094,C00140,2024-12-22,approve_request
E00001095,C00140,2025-03-27,add_user
E00001096,C00140,2023-12-10,approve_request
E00001097,C00141,2025-02-19,cancel_request
E00001098,C00141,2025-05-14,cancel_request
E00001099,C00141,2024-12-18,login
E00001100,C00141,2024-10-26,create_invoice
E00001101,C00141,2025-04-23,cancel_request
E00001102,C00141,2024-07-02,login
E00001103,C00142,2024-01-16,login
E00001104,C00142,2021-08-01,login
E00001105,C00142,2022-02-20,login
E00001106,C00142,2025-02-27,login
E00001107,C00142,2024-06-12,cancel_request
E00001108,C00142,2022-01-05,create_invoice
E00001109,C00143,2024-01-09,add_user
E00001110,C00143,2023-03-25,approve_request
E00001111,C00143,2024-04-14,approve_request
E00001112,C00143,2024-11-21,approve_request
E00001113,C00143,2023-10-11,approve_request
E00001114,C00144,2024-05-22,approve_request
E00001115,C00144,2024-02-21,login
E00001116,C00144,2023-05-26,create_invoice
E00001117,C00144,2024-01-21,add_user
E00001118,C00144,2023-04-18,cancel_request
